Word,Method1,Method2,Jaccard_Similarity
traversal,deepseek,gpt,0.5
traversal,deepseek,llama,0.3333333333333333
traversal,deepseek,mw,0.046511627906976744
traversal,deepseek,wordnet,0.0
traversal,gpt,llama,0.5
traversal,gpt,mw,0.023809523809523808
traversal,gpt,wordnet,0.0
traversal,llama,mw,0.07142857142857142
traversal,llama,wordnet,0.0
traversal,mw,wordnet,0.027777777777777776
tertiary,deepseek,gpt,0.2857142857142857
tertiary,deepseek,llama,0.2222222222222222
tertiary,deepseek,mw,0.0
tertiary,deepseek,wordnet,0.125
tertiary,gpt,llama,0.25
tertiary,gpt,mw,0.0
tertiary,gpt,wordnet,0.14285714285714285
tertiary,llama,mw,0.0
tertiary,llama,wordnet,0.1111111111111111
tertiary,mw,wordnet,0.0
tannin,deepseek,gpt,0.25
tannin,deepseek,llama,0.3333333333333333
tannin,deepseek,mw,0.0
tannin,deepseek,wordnet,0.0
tannin,gpt,llama,0.3333333333333333
tannin,gpt,mw,0.0
tannin,gpt,wordnet,0.0
tannin,llama,mw,0.0
tannin,llama,wordnet,0.0
tannin,mw,wordnet,0.0
catalina,deepseek,gpt,0.0
catalina,deepseek,llama,0.125
catalina,deepseek,mw,0.0
catalina,deepseek,wordnet,0.0
catalina,gpt,llama,0.0
catalina,gpt,mw,0.0
catalina,gpt,wordnet,0.0
catalina,llama,mw,0.0
catalina,llama,wordnet,0.0
catalina,mw,wordnet,0.0
beng,deepseek,gpt,0.0
beng,deepseek,llama,0.0
beng,deepseek,mw,0.0
beng,deepseek,wordnet,0.0
beng,gpt,llama,0.0
beng,gpt,mw,0.0
beng,gpt,wordnet,0.0
beng,llama,mw,0.0
beng,llama,wordnet,0.0
beng,mw,wordnet,0.0
midnight,deepseek,gpt,0.2222222222222222
midnight,deepseek,llama,0.09090909090909091
midnight,deepseek,mw,0.007936507936507936
midnight,deepseek,wordnet,0.0
midnight,gpt,llama,0.0
midnight,gpt,mw,0.0
midnight,gpt,wordnet,0.0
midnight,llama,mw,0.008064516129032258
midnight,llama,wordnet,0.0
midnight,mw,wordnet,0.0
whispering,deepseek,gpt,0.18181818181818182
whispering,deepseek,llama,0.16666666666666666
whispering,deepseek,mw,0.0
whispering,deepseek,wordnet,0.07142857142857142
whispering,gpt,llama,0.18181818181818182
whispering,gpt,mw,0.0
whispering,gpt,wordnet,0.16666666666666666
whispering,llama,mw,0.0
whispering,llama,wordnet,0.15384615384615385
whispering,mw,wordnet,0.02857142857142857
interweaving,deepseek,gpt,0.36363636363636365
interweaving,deepseek,llama,0.38461538461538464
interweaving,deepseek,mw,0.08695652173913043
interweaving,deepseek,wordnet,0.0
interweaving,gpt,llama,0.3
interweaving,gpt,mw,0.046511627906976744
interweaving,gpt,wordnet,0.0
interweaving,llama,mw,0.06666666666666667
interweaving,llama,wordnet,0.0
interweaving,mw,wordnet,0.024390243902439025
choice,deepseek,gpt,0.5555555555555556
choice,deepseek,llama,0.6666666666666666
choice,deepseek,mw,0.03896103896103896
choice,deepseek,wordnet,0.2857142857142857
choice,gpt,llama,0.8333333333333334
choice,gpt,mw,0.02631578947368421
choice,gpt,wordnet,0.4
choice,llama,mw,0.03289473684210526
choice,llama,wordnet,0.36363636363636365
choice,mw,wordnet,0.059602649006622516
floatation,deepseek,gpt,0.42857142857142855
floatation,deepseek,llama,0.6666666666666666
floatation,deepseek,mw,0.0
floatation,deepseek,wordnet,0.14285714285714285
floatation,gpt,llama,0.6
floatation,gpt,mw,0.0
floatation,gpt,wordnet,0.0
floatation,llama,mw,0.0
floatation,llama,wordnet,0.2
floatation,mw,wordnet,0.0
dollar,deepseek,gpt,0.7142857142857143
dollar,deepseek,llama,0.7142857142857143
dollar,deepseek,mw,0.21428571428571427
dollar,deepseek,wordnet,0.16666666666666666
dollar,gpt,llama,0.42857142857142855
dollar,gpt,mw,0.07142857142857142
dollar,gpt,wordnet,0.09090909090909091
dollar,llama,mw,0.25
dollar,llama,wordnet,0.2
dollar,mw,wordnet,0.13333333333333333
divided,deepseek,gpt,0.2857142857142857
divided,deepseek,llama,0.4
divided,deepseek,mw,0.05555555555555555
divided,deepseek,wordnet,0.041666666666666664
divided,gpt,llama,0.21428571428571427
divided,gpt,mw,0.06
divided,gpt,wordnet,0.05
divided,llama,mw,0.05660377358490566
divided,llama,wordnet,0.043478260869565216
divided,mw,wordnet,0.09090909090909091
remission,deepseek,gpt,0.6
remission,deepseek,llama,0.3333333333333333
remission,deepseek,mw,0.25
remission,deepseek,wordnet,0.125
remission,gpt,llama,0.3333333333333333
remission,gpt,mw,0.2222222222222222
remission,gpt,wordnet,0.0
remission,llama,mw,0.36363636363636365
remission,llama,wordnet,0.058823529411764705
remission,mw,wordnet,0.18181818181818182
outwardly,deepseek,gpt,0.5
outwardly,deepseek,llama,0.5555555555555556
outwardly,deepseek,mw,0.1
outwardly,deepseek,wordnet,0.125
outwardly,gpt,llama,0.7142857142857143
outwardly,gpt,mw,0.07692307692307693
outwardly,gpt,wordnet,0.16666666666666666
outwardly,llama,mw,0.1
outwardly,llama,wordnet,0.125
outwardly,mw,wordnet,0.02631578947368421
convent,deepseek,gpt,0.7142857142857143
convent,deepseek,llama,0.7142857142857143
convent,deepseek,mw,0.38461538461538464
convent,deepseek,wordnet,0.0
convent,gpt,llama,0.6666666666666666
convent,gpt,mw,0.3333333333333333
convent,gpt,wordnet,0.0
convent,llama,mw,0.45454545454545453
convent,llama,wordnet,0.0
convent,mw,wordnet,0.0
nap,deepseek,gpt,0.5555555555555556
nap,deepseek,llama,0.5555555555555556
nap,deepseek,mw,0.42105263157894735
nap,deepseek,wordnet,0.1875
nap,gpt,llama,0.6666666666666666
nap,gpt,mw,0.2777777777777778
nap,gpt,wordnet,0.15384615384615385
nap,llama,mw,0.2777777777777778
nap,llama,wordnet,0.15384615384615385
nap,mw,wordnet,0.21739130434782608
discontent,deepseek,gpt,0.4444444444444444
discontent,deepseek,llama,0.5
discontent,deepseek,mw,0.15789473684210525
discontent,deepseek,wordnet,0.0
discontent,gpt,llama,0.4
discontent,gpt,mw,0.3125
discontent,gpt,wordnet,0.25
discontent,llama,mw,0.21052631578947367
discontent,llama,wordnet,0.0
discontent,mw,wordnet,0.1875
governmental,deepseek,gpt,0.45454545454545453
governmental,deepseek,llama,0.7272727272727273
governmental,deepseek,mw,0.1509433962264151
governmental,deepseek,wordnet,0.0
governmental,gpt,llama,0.5
governmental,gpt,mw,0.07547169811320754
governmental,gpt,wordnet,0.0
governmental,llama,mw,0.1320754716981132
governmental,llama,wordnet,0.0
governmental,mw,wordnet,0.0
peace,deepseek,gpt,0.5
peace,deepseek,llama,0.42857142857142855
peace,deepseek,mw,0.03333333333333333
peace,deepseek,wordnet,0.1111111111111111
peace,gpt,llama,0.5
peace,gpt,mw,0.029288702928870293
peace,gpt,wordnet,0.125
peace,llama,mw,0.024793388429752067
peace,llama,wordnet,0.05263157894736842
peace,mw,wordnet,0.01639344262295082
fluctuate,deepseek,gpt,0.875
fluctuate,deepseek,llama,0.5
fluctuate,deepseek,mw,0.3
fluctuate,deepseek,wordnet,0.1
fluctuate,gpt,llama,0.4166666666666667
fluctuate,gpt,mw,0.2
fluctuate,gpt,wordnet,0.1111111111111111
fluctuate,llama,mw,0.25
fluctuate,llama,wordnet,0.18181818181818182
fluctuate,mw,wordnet,0.0
botanically,deepseek,gpt,0.14285714285714285
botanically,deepseek,llama,0.5
botanically,deepseek,mw,0.0
botanically,deepseek,wordnet,0.0
botanically,gpt,llama,0.0
botanically,gpt,mw,0.0
botanically,gpt,wordnet,0.0
botanically,llama,mw,0.0
botanically,llama,wordnet,0.0
botanically,mw,wordnet,0.0
optimist,deepseek,gpt,0.5714285714285714
optimist,deepseek,llama,0.5714285714285714
optimist,deepseek,mw,0.16
optimist,deepseek,wordnet,0.0
optimist,gpt,llama,0.6666666666666666
optimist,gpt,mw,0.07692307692307693
optimist,gpt,wordnet,0.0
optimist,llama,mw,0.07692307692307693
optimist,llama,wordnet,0.0
optimist,mw,wordnet,0.0
rippling,deepseek,gpt,0.2
rippling,deepseek,llama,0.16666666666666666
rippling,deepseek,mw,0.044444444444444446
rippling,deepseek,wordnet,0.0
rippling,gpt,llama,0.2727272727272727
rippling,gpt,mw,0.06818181818181818
rippling,gpt,wordnet,0.0
rippling,llama,mw,0.020833333333333332
rippling,llama,wordnet,0.0
rippling,mw,wordnet,0.06
bain,deepseek,gpt,0.0
bain,deepseek,llama,0.0
bain,deepseek,mw,0.0
bain,deepseek,wordnet,0.0
bain,gpt,llama,0.0
bain,gpt,mw,0.041666666666666664
bain,gpt,wordnet,0.0
bain,llama,mw,0.045454545454545456
bain,llama,wordnet,0.0
bain,mw,wordnet,0.0
tent,deepseek,gpt,0.5
tent,deepseek,llama,0.3333333333333333
tent,deepseek,mw,0.05555555555555555
tent,deepseek,wordnet,0.08333333333333333
tent,gpt,llama,0.5555555555555556
tent,gpt,mw,0.13333333333333333
tent,gpt,wordnet,0.0
tent,llama,mw,0.10526315789473684
tent,llama,wordnet,0.0
tent,mw,wordnet,0.2
researcher,deepseek,gpt,0.6
researcher,deepseek,llama,0.5454545454545454
researcher,deepseek,mw,0.1111111111111111
researcher,deepseek,wordnet,0.08333333333333333
researcher,gpt,llama,0.625
researcher,gpt,mw,0.06666666666666667
researcher,gpt,wordnet,0.125
researcher,llama,mw,0.0625
researcher,llama,wordnet,0.1111111111111111
researcher,mw,wordnet,0.08333333333333333
agriculturist,deepseek,gpt,0.36363636363636365
agriculturist,deepseek,llama,0.21428571428571427
agriculturist,deepseek,mw,0.38461538461538464
agriculturist,deepseek,wordnet,0.15384615384615385
agriculturist,gpt,llama,0.2
agriculturist,gpt,mw,0.4444444444444444
agriculturist,gpt,wordnet,0.25
agriculturist,llama,mw,0.25
agriculturist,llama,wordnet,0.2
agriculturist,mw,wordnet,0.18181818181818182
caped,deepseek,gpt,0.3333333333333333
caped,deepseek,llama,0.2857142857142857
caped,deepseek,mw,0.0
caped,deepseek,wordnet,0.0
caped,gpt,llama,0.4
caped,gpt,mw,0.0
caped,gpt,wordnet,0.0
caped,llama,mw,0.0
caped,llama,wordnet,0.0
caped,mw,wordnet,0.0
fatally,deepseek,gpt,0.375
fatally,deepseek,llama,0.375
fatally,deepseek,mw,0.04
fatally,deepseek,wordnet,0.0
fatally,gpt,llama,0.42857142857142855
fatally,gpt,mw,0.041666666666666664
fatally,gpt,wordnet,0.0
fatally,llama,mw,0.041666666666666664
fatally,llama,wordnet,0.0
fatally,mw,wordnet,0.0
deferment,deepseek,gpt,0.42857142857142855
deferment,deepseek,llama,0.3333333333333333
deferment,deepseek,mw,0.09523809523809523
deferment,deepseek,wordnet,0.125
deferment,gpt,llama,0.25
deferment,gpt,mw,0.16666666666666666
deferment,gpt,wordnet,0.4
deferment,llama,mw,0.15
deferment,llama,wordnet,0.125
deferment,mw,wordnet,0.1111111111111111
mirza,deepseek,gpt,0.0
mirza,deepseek,llama,0.3333333333333333
mirza,deepseek,mw,0.0
mirza,deepseek,wordnet,0.0
mirza,gpt,llama,0.0
mirza,gpt,mw,0.0
mirza,gpt,wordnet,0.0
mirza,llama,mw,0.0
mirza,llama,wordnet,0.0
mirza,mw,wordnet,0.0
polyethylene,deepseek,gpt,0.5
polyethylene,deepseek,llama,0.1111111111111111
polyethylene,deepseek,mw,0.0
polyethylene,deepseek,wordnet,0.14285714285714285
polyethylene,gpt,llama,0.16666666666666666
polyethylene,gpt,mw,0.0
polyethylene,gpt,wordnet,0.25
polyethylene,llama,mw,0.0
polyethylene,llama,wordnet,0.2
polyethylene,mw,wordnet,0.0
plenty,deepseek,gpt,0.4375
plenty,deepseek,llama,0.09523809523809523
plenty,deepseek,mw,0.08974358974358974
plenty,deepseek,wordnet,0.0
plenty,gpt,llama,0.14285714285714285
plenty,gpt,mw,0.0684931506849315
plenty,gpt,wordnet,0.0
plenty,llama,mw,0.05405405405405406
plenty,llama,wordnet,0.02564102564102564
plenty,mw,wordnet,0.2289156626506024
engrossed,deepseek,gpt,0.5555555555555556
engrossed,deepseek,llama,0.45454545454545453
engrossed,deepseek,mw,0.05263157894736842
engrossed,deepseek,wordnet,0.045454545454545456
engrossed,gpt,llama,0.4
engrossed,gpt,mw,0.03508771929824561
engrossed,gpt,wordnet,0.05
engrossed,llama,mw,0.034482758620689655
engrossed,llama,wordnet,0.045454545454545456
engrossed,mw,wordnet,0.058333333333333334
metrological,deepseek,gpt,0.16666666666666666
metrological,deepseek,llama,0.6
metrological,deepseek,mw,0.0
metrological,deepseek,wordnet,0.0
metrological,gpt,llama,0.4
metrological,gpt,mw,0.0
metrological,gpt,wordnet,0.0
metrological,llama,mw,0.0
metrological,llama,wordnet,0.0
metrological,mw,wordnet,0.0
begun,deepseek,gpt,0.7142857142857143
begun,deepseek,llama,0.7142857142857143
begun,deepseek,mw,0.07575757575757576
begun,deepseek,wordnet,0.0
begun,gpt,llama,0.6666666666666666
begun,gpt,mw,0.078125
begun,gpt,wordnet,0.0
begun,llama,mw,0.06153846153846154
begun,llama,wordnet,0.0
begun,mw,wordnet,0.04285714285714286
decode,deepseek,gpt,0.25
decode,deepseek,llama,0.38461538461538464
decode,deepseek,mw,0.1
decode,deepseek,wordnet,0.18181818181818182
decode,gpt,llama,0.4444444444444444
decode,gpt,mw,0.02631578947368421
decode,gpt,wordnet,0.14285714285714285
decode,llama,mw,0.05
decode,llama,wordnet,0.1
decode,mw,wordnet,0.05714285714285714
lovelock,deepseek,gpt,0.0
lovelock,deepseek,llama,0.6666666666666666
lovelock,deepseek,mw,0.0
lovelock,deepseek,wordnet,0.0
lovelock,gpt,llama,0.0
lovelock,gpt,mw,0.0
lovelock,gpt,wordnet,0.0
lovelock,llama,mw,0.0
lovelock,llama,wordnet,0.0
lovelock,mw,wordnet,0.0
absorbable,deepseek,gpt,0.25
absorbable,deepseek,llama,0.25
absorbable,deepseek,mw,0.024390243902439025
absorbable,deepseek,wordnet,0.0
absorbable,gpt,llama,0.3333333333333333
absorbable,gpt,mw,0.012345679012345678
absorbable,gpt,wordnet,0.0
absorbable,llama,mw,0.012345679012345678
absorbable,llama,wordnet,0.0
absorbable,mw,wordnet,0.0
marli,deepseek,gpt,0.0
marli,deepseek,llama,0.0
marli,deepseek,mw,0.0
marli,deepseek,wordnet,0.0
marli,gpt,llama,0.0
marli,gpt,mw,0.0
marli,gpt,wordnet,0.0
marli,llama,mw,0.0
marli,llama,wordnet,0.0
marli,mw,wordnet,0.0
gammon,deepseek,gpt,0.0
gammon,deepseek,llama,0.0
gammon,deepseek,mw,0.0
gammon,deepseek,wordnet,0.125
gammon,gpt,llama,0.25
gammon,gpt,mw,0.02702702702702703
gammon,gpt,wordnet,0.0
gammon,llama,mw,0.02702702702702703
gammon,llama,wordnet,0.0
gammon,mw,wordnet,0.0
pancreatic,deepseek,gpt,0.0
pancreatic,deepseek,llama,0.0
pancreatic,deepseek,mw,0.0
pancreatic,deepseek,wordnet,0.0
pancreatic,gpt,llama,0.0
pancreatic,gpt,mw,0.0
pancreatic,gpt,wordnet,0.0
pancreatic,llama,mw,0.0
pancreatic,llama,wordnet,0.0
pancreatic,mw,wordnet,0.0
gue,deepseek,gpt,0.0
gue,deepseek,llama,0.2857142857142857
gue,deepseek,mw,0.04
gue,deepseek,wordnet,0.0
gue,gpt,llama,0.0
gue,gpt,mw,0.0
gue,gpt,wordnet,0.0
gue,llama,mw,0.045454545454545456
gue,llama,wordnet,0.0
gue,mw,wordnet,0.0
nativity,deepseek,gpt,0.5
nativity,deepseek,llama,0.3333333333333333
nativity,deepseek,mw,0.125
nativity,deepseek,wordnet,0.09090909090909091
nativity,gpt,llama,0.42857142857142855
nativity,gpt,mw,0.16666666666666666
nativity,gpt,wordnet,0.1111111111111111
nativity,llama,mw,0.16666666666666666
nativity,llama,wordnet,0.1111111111111111
nativity,mw,wordnet,0.16666666666666666
unmeasured,deepseek,gpt,0.5555555555555556
unmeasured,deepseek,llama,0.23076923076923078
unmeasured,deepseek,mw,0.25
unmeasured,deepseek,wordnet,0.09090909090909091
unmeasured,gpt,llama,0.2727272727272727
unmeasured,gpt,mw,0.17857142857142858
unmeasured,gpt,wordnet,0.1111111111111111
unmeasured,llama,mw,0.12903225806451613
unmeasured,llama,wordnet,0.09090909090909091
unmeasured,mw,wordnet,0.06896551724137931
willingly,deepseek,gpt,0.625
willingly,deepseek,llama,0.7142857142857143
willingly,deepseek,mw,0.0967741935483871
willingly,deepseek,wordnet,0.0
willingly,gpt,llama,0.5714285714285714
willingly,gpt,mw,0.06451612903225806
willingly,gpt,wordnet,0.0
willingly,llama,mw,0.10344827586206896
willingly,llama,wordnet,0.0
willingly,mw,wordnet,0.0
rubbed,deepseek,gpt,0.2
rubbed,deepseek,llama,0.14285714285714285
rubbed,deepseek,mw,0.011029411764705883
rubbed,deepseek,wordnet,0.0
rubbed,gpt,llama,0.07692307692307693
rubbed,gpt,mw,0.007380073800738007
rubbed,gpt,wordnet,0.0
rubbed,llama,mw,0.0
rubbed,llama,wordnet,0.0
rubbed,mw,wordnet,0.0149812734082397
tilly,deepseek,gpt,0.0
tilly,deepseek,llama,0.0
tilly,deepseek,mw,0.0
tilly,deepseek,wordnet,0.0
tilly,gpt,llama,0.0
tilly,gpt,mw,0.0
tilly,gpt,wordnet,0.0
tilly,llama,mw,0.043478260869565216
tilly,llama,wordnet,0.0
tilly,mw,wordnet,0.0
voyage,deepseek,gpt,0.3333333333333333
voyage,deepseek,llama,0.5
voyage,deepseek,mw,0.23076923076923078
voyage,deepseek,wordnet,0.0
voyage,gpt,llama,0.5555555555555556
voyage,gpt,mw,0.16666666666666666
voyage,gpt,wordnet,0.0
voyage,llama,mw,0.2
voyage,llama,wordnet,0.0
voyage,mw,wordnet,0.08333333333333333
pong,deepseek,gpt,0.0
pong,deepseek,llama,0.0
pong,deepseek,mw,0.0
pong,deepseek,wordnet,0.0
pong,gpt,llama,0.3333333333333333
pong,gpt,mw,0.045454545454545456
pong,gpt,wordnet,0.0
pong,llama,mw,0.0
pong,llama,wordnet,0.0
pong,mw,wordnet,0.0
cuff,deepseek,gpt,0.375
cuff,deepseek,llama,0.6666666666666666
cuff,deepseek,mw,0.012903225806451613
cuff,deepseek,wordnet,0.2222222222222222
cuff,gpt,llama,0.375
cuff,gpt,mw,0.01282051282051282
cuff,gpt,wordnet,0.2
cuff,llama,mw,0.00641025641025641
cuff,llama,wordnet,0.2222222222222222
cuff,mw,wordnet,0.006369426751592357
diversification,deepseek,gpt,0.23076923076923078
diversification,deepseek,llama,0.23076923076923078
diversification,deepseek,mw,0.0
diversification,deepseek,wordnet,0.09090909090909091
diversification,gpt,llama,0.09090909090909091
diversification,gpt,mw,0.04
diversification,gpt,wordnet,0.14285714285714285
diversification,llama,mw,0.0
diversification,llama,wordnet,0.14285714285714285
diversification,mw,wordnet,0.0
helm,deepseek,gpt,0.09090909090909091
helm,deepseek,llama,0.07692307692307693
helm,deepseek,mw,0.0
helm,deepseek,wordnet,0.0
helm,gpt,llama,0.7142857142857143
helm,gpt,mw,0.16666666666666666
helm,gpt,wordnet,0.0
helm,llama,mw,0.23076923076923078
helm,llama,wordnet,0.0
helm,mw,wordnet,0.0
epistemology,deepseek,gpt,0.5
epistemology,deepseek,llama,0.25
epistemology,deepseek,mw,0.0
epistemology,deepseek,wordnet,0.0
epistemology,gpt,llama,0.2857142857142857
epistemology,gpt,mw,0.0
epistemology,gpt,wordnet,0.0
epistemology,llama,mw,0.0
epistemology,llama,wordnet,0.0
epistemology,mw,wordnet,0.0
begging,deepseek,gpt,0.45454545454545453
begging,deepseek,llama,0.45454545454545453
begging,deepseek,mw,0.02531645569620253
begging,deepseek,wordnet,0.0
begging,gpt,llama,0.3333333333333333
begging,gpt,mw,0.015873015873015872
begging,gpt,wordnet,0.0
begging,llama,mw,0.01910828025477707
begging,llama,wordnet,0.0
begging,mw,wordnet,0.009404388714733543
shade,deepseek,gpt,0.23076923076923078
shade,deepseek,llama,0.35714285714285715
shade,deepseek,mw,0.08045977011494253
shade,deepseek,wordnet,0.11538461538461539
shade,gpt,llama,0.25
shade,gpt,mw,0.011235955056179775
shade,gpt,wordnet,0.041666666666666664
shade,llama,mw,0.056818181818181816
shade,llama,wordnet,0.12
shade,mw,wordnet,0.11956521739130435
worry,deepseek,gpt,0.6363636363636364
worry,deepseek,llama,0.5
worry,deepseek,mw,0.1875
worry,deepseek,wordnet,0.05555555555555555
worry,gpt,llama,0.45454545454545453
worry,gpt,mw,0.1702127659574468
worry,gpt,wordnet,0.0625
worry,llama,mw,0.14583333333333334
worry,llama,wordnet,0.13333333333333333
worry,mw,wordnet,0.05660377358490566
resourceful,deepseek,gpt,0.25
resourceful,deepseek,llama,0.3333333333333333
resourceful,deepseek,mw,0.11594202898550725
resourceful,deepseek,wordnet,0.0
resourceful,gpt,llama,0.6
resourceful,gpt,mw,0.045454545454545456
resourceful,gpt,wordnet,0.0
resourceful,llama,mw,0.07352941176470588
resourceful,llama,wordnet,0.0
resourceful,mw,wordnet,0.0
benzo,deepseek,gpt,0.5
benzo,deepseek,llama,0.3333333333333333
benzo,deepseek,mw,0.0
benzo,deepseek,wordnet,0.0
benzo,gpt,llama,0.16666666666666666
benzo,gpt,mw,0.0
benzo,gpt,wordnet,0.0
benzo,llama,mw,0.0
benzo,llama,wordnet,0.0
benzo,mw,wordnet,0.0
ideational,deepseek,gpt,0.5
ideational,deepseek,llama,0.5555555555555556
ideational,deepseek,mw,0.4444444444444444
ideational,deepseek,wordnet,0.1111111111111111
ideational,gpt,llama,0.7142857142857143
ideational,gpt,mw,0.375
ideational,gpt,wordnet,0.0
ideational,llama,mw,0.4444444444444444
ideational,llama,wordnet,0.1111111111111111
ideational,mw,wordnet,0.125
beaten,deepseek,gpt,0.6363636363636364
beaten,deepseek,llama,0.5384615384615384
beaten,deepseek,mw,0.015384615384615385
beaten,deepseek,wordnet,0.0
beaten,gpt,llama,0.5
beaten,gpt,mw,0.011965811965811967
beaten,gpt,wordnet,0.0
beaten,llama,mw,0.013651877133105802
beaten,llama,wordnet,0.0
beaten,mw,wordnet,0.03284072249589491
bag,deepseek,gpt,0.46153846153846156
bag,deepseek,llama,0.5
bag,deepseek,mw,0.03333333333333333
bag,deepseek,wordnet,0.08695652173913043
bag,gpt,llama,0.46153846153846156
bag,gpt,mw,0.028925619834710745
bag,gpt,wordnet,0.04
bag,llama,mw,0.03333333333333333
bag,llama,wordnet,0.08695652173913043
bag,mw,wordnet,0.028225806451612902
shook,deepseek,gpt,0.4
shook,deepseek,llama,0.07692307692307693
shook,deepseek,mw,0.01818181818181818
shook,deepseek,wordnet,0.0
shook,gpt,llama,0.09090909090909091
shook,gpt,mw,0.014598540145985401
shook,gpt,wordnet,0.0
shook,llama,mw,0.0036101083032490976
shook,llama,wordnet,0.0
shook,mw,wordnet,0.007042253521126761
pillowcase,deepseek,gpt,0.16666666666666666
pillowcase,deepseek,llama,0.3333333333333333
pillowcase,deepseek,mw,0.0
pillowcase,deepseek,wordnet,0.14285714285714285
pillowcase,gpt,llama,0.4
pillowcase,gpt,mw,0.0
pillowcase,gpt,wordnet,0.16666666666666666
pillowcase,llama,mw,0.0
pillowcase,llama,wordnet,0.3333333333333333
pillowcase,mw,wordnet,0.0
